is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,Пунктуальность (СК) (612_4),Коммуникабельность (СК) (617_4),"Личные установки и ценности, мировоззрение (2043_4)","Организаторские способности, лидерство (СК) (393_4)",Информирование и консультирование клиентов/заказчиков (2498_33),"Ответственность , добросовестность (СК) (614_4)",Ведение записи клиентов с распределением нагрузки на специалистов (2242_33),"Саморазвитие, обучаемость (СК) (604_4)",Аккуратность (СК) (575_4),Стрессоустойчивость (СК) (601_4),Доброжелательность (СК) (1126_4),"Ведение расчетно-кассовых операций и кассовой документации, работа с кассой (2057_33)",Грамотность (СК) (1368_4),Активность (СК) (576_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)","Многозадачность, интенсивность (СК) (627_4)",Английский язык (ЯС) (1918_32),"Консультирование клиентов/покупателей по ассортименту, продукции, товарам, услугам (2970_33)","Знание ПК, различных операционных систем, офисных программ (2286_33)",Вежливость (СК) (581_4),"Координация деятельности офиса, руководства и сотрудников (3352_33)",Прием посетителей (1971_33),Целеустремленность (СК) (588_4),Командность (СК) (1371_4),"Ведение базы данных клиентов, CRM (2472_33)","Обеспечение выполнения планов, достижения показателей, роста KPI-показателей (2204_33)",Ведение отчетности и разработка регламентов (2239_33),Внимательность (СК) (536_4),Дисциплинированность (СК) (593_4),"Организация и обеспечение эффективного обслуживания покупателей: координация процессов обслуживания покупателей, контроль и повышение качества (2195_33)"
False,0.0,Белгородская область,2,False,15000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Белгородская область,2,True,15000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,0.0,Тверская область,1,False,15000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Брянская область,1,False,25000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,0.0,Чувашская Республика,1,False,15000.0,37000.0,3604.2167,2962.3699,2192.1537,2024.2861,2004.537,1846.5439,1728.0491,1718.1745,1668.8017,1570.056,1303.4428,1224.4462,1135.5751,1017.0803,997.3312,957.8329,789.9653,789.9653,740.5925,710.9688,691.2196,671.4705,671.4705,651.7214,592.474,572.7248,562.8503,543.1011,533.2266,523.352
False,0.0,Чувашская Республика,1,True,15000.0,15000.0,1461.1689,1200.9608,888.711,820.6565,812.6501,748.5989,700.5604,696.5572,676.5412,636.5092,528.4227,496.3971,460.3683,412.3299,404.3235,388.3106,320.2562,320.2562,300.2402,288.2306,280.2242,272.2178,272.2178,264.2114,240.1922,232.1857,228.1825,220.1761,216.1729,212.1697
False,0.0,Астраханская область,1,False,14000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Республика Карелия,1,False,20000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,0.0,Архангельская область,1,False,15000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Архангельская область,1,True,20000.0,20000.0,1948.2252,1601.281,1184.948,1094.2087,1083.5335,998.1318,934.0806,928.743,902.055,848.6789,704.5637,661.8628,613.8244,549.7732,539.0979,517.7475,427.0083,427.0083,400.3203,384.3074,373.6322,362.957,362.957,352.2818,320.2562,309.581,304.2434,293.5682,288.2306,282.893
False,0.0,Костромская область,1,False,15000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Город федерального значения Севастополь,1,False,17000.0,45000.0,4383.5068,3602.8823,2666.1329,2461.9696,2437.9504,2245.7966,2101.6813,2089.6717,2029.6237,1909.5276,1585.2682,1489.1914,1381.1049,1236.9896,1212.9704,1164.9319,960.7686,960.7686,900.7206,864.6918,840.6725,816.6533,816.6533,792.6341,720.5765,696.5572,684.5476,660.5284,648.5188,636.5092
False,0.0,Город федерального значения Севастополь,1,True,15000.0,15000.0,1461.1689,1200.9608,888.711,820.6565,812.6501,748.5989,700.5604,696.5572,676.5412,636.5092,528.4227,496.3971,460.3683,412.3299,404.3235,388.3106,320.2562,320.2562,300.2402,288.2306,280.2242,272.2178,272.2178,264.2114,240.1922,232.1857,228.1825,220.1761,216.1729,212.1697
False,0.0,Тульская область,1,False,15000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,0.0,Тульская область,1,True,20000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,0.0,Кировская область,1,False,15000.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,0.0,Кировская область,1,True,25000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,0.0,Республика Хакасия,1,False,20000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,0.0,Курская область,2,False,15000.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,0.0,Псковская область,1,False,15000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Забайкальский край,1,False,20000.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,0.0,Республика Бурятия,1,False,18000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Тамбовская область,2,False,15000.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,0.0,Республика Татарстан,0,False,15000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Республика Татарстан,0,True,25000.0,45000.0,4383.5068,3602.8823,2666.1329,2461.9696,2437.9504,2245.7966,2101.6813,2089.6717,2029.6237,1909.5276,1585.2682,1489.1914,1381.1049,1236.9896,1212.9704,1164.9319,960.7686,960.7686,900.7206,864.6918,840.6725,816.6533,816.6533,792.6341,720.5765,696.5572,684.5476,660.5284,648.5188,636.5092
False,0.0,Краснодарский край,0,False,20000.0,70000.0,6818.7884,5604.4836,4147.3179,3829.7305,3792.3672,3493.4614,3269.2821,3250.6005,3157.1924,2970.3763,2465.9728,2316.5199,2148.3854,1924.206,1886.8428,1812.1164,1494.529,1494.529,1401.1209,1345.0761,1307.7128,1270.3496,1270.3496,1232.9864,1120.8967,1083.5335,1064.8519,1027.4887,1008.807,990.1254
False,0.0,Краснодарский край,0,True,25000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Ханты-Мансийский автономный округ — Югра,1,False,20000.0,72000.0,7013.6109,5764.6117,4265.8127,3939.1513,3900.7206,3593.2746,3362.6902,3343.4748,3247.3979,3055.2442,2536.4291,2382.7062,2209.7678,1979.1833,1940.7526,1863.8911,1537.2298,1537.2298,1441.1529,1383.5068,1345.0761,1306.6453,1306.6453,1268.2146,1152.9223,1114.4916,1095.2762,1056.8455,1037.6301,1018.4147
False,0.0,Ханты-Мансийский автономный округ — Югра,1,True,23000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Владимирская область,1,False,20000.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,0.0,Хабаровский край,1,False,20000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Приморский край,1,False,20000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Приморский край,1,True,20000.0,28500.0,2776.221,2281.8255,1688.5508,1559.2474,1544.0352,1422.3379,1331.0649,1323.4588,1285.4283,1209.3675,1004.0032,943.1545,874.6998,783.4267,768.2146,737.7902,608.4868,608.4868,570.4564,547.6381,532.4259,517.2138,517.2138,502.0016,456.3651,441.1529,433.5468,418.3347,410.7286,403.1225
False,0.0,Республика Крым,1,False,20000.0,50000.0,4870.5631,4003.2026,2962.3699,2735.5218,2708.8337,2495.3296,2335.2015,2321.8575,2255.1374,2121.6974,1761.4091,1654.6571,1534.561,1374.4329,1347.7449,1294.3688,1067.5207,1067.5207,1000.8006,960.7686,934.0806,907.3926,907.3926,880.7046,800.6405,773.9525,760.6085,733.9205,720.5765,707.2325
False,0.0,Амурская область,1,False,15000.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,0.0,Ленинградская область,1,False,1400.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Ленинградская область,1,True,30000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,0.0,Республика Марий Эл,1,False,22250.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,0.0,Республика Марий Эл,1,True,28500.0,28500.0,2776.221,2281.8255,1688.5508,1559.2474,1544.0352,1422.3379,1331.0649,1323.4588,1285.4283,1209.3675,1004.0032,943.1545,874.6998,783.4267,768.2146,737.7902,608.4868,608.4868,570.4564,547.6381,532.4259,517.2138,517.2138,502.0016,456.3651,441.1529,433.5468,418.3347,410.7286,403.1225
False,0.0,Мурманская область,1,False,20000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Мурманская область,1,True,25000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Сахалинская область,1,False,30000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Сахалинская область,1,True,15000.0,15000.0,1461.1689,1200.9608,888.711,820.6565,812.6501,748.5989,700.5604,696.5572,676.5412,636.5092,528.4227,496.3971,460.3683,412.3299,404.3235,388.3106,320.2562,320.2562,300.2402,288.2306,280.2242,272.2178,272.2178,264.2114,240.1922,232.1857,228.1825,220.1761,216.1729,212.1697
False,0.0,Республика Дагестан,1,False,25000.0,50000.0,4870.5631,4003.2026,2962.3699,2735.5218,2708.8337,2495.3296,2335.2015,2321.8575,2255.1374,2121.6974,1761.4091,1654.6571,1534.561,1374.4329,1347.7449,1294.3688,1067.5207,1067.5207,1000.8006,960.7686,934.0806,907.3926,907.3926,880.7046,800.6405,773.9525,760.6085,733.9205,720.5765,707.2325
False,0.0,Ямало-Ненецкий автономный округ,1,False,23000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Ямало-Ненецкий автономный округ,1,True,22000.0,23000.0,2240.459,1841.4732,1362.6902,1258.34,1246.0635,1147.8516,1074.1927,1068.0544,1037.3632,975.9808,810.2482,761.1422,705.8981,632.2391,619.9626,595.4097,491.0595,491.0595,460.3683,441.9536,429.6771,417.4006,417.4006,405.1241,368.2946,356.0181,349.8799,337.6034,331.4652,325.3269
False,0.0,Республика Саха (Якутия),1,False,25000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,0.0,Камчатский край,1,False,30000.0,50000.0,4870.5631,4003.2026,2962.3699,2735.5218,2708.8337,2495.3296,2335.2015,2321.8575,2255.1374,2121.6974,1761.4091,1654.6571,1534.561,1374.4329,1347.7449,1294.3688,1067.5207,1067.5207,1000.8006,960.7686,934.0806,907.3926,907.3926,880.7046,800.6405,773.9525,760.6085,733.9205,720.5765,707.2325
False,0.0,Республика Алтай,1,False,25000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,2.0,Город федерального значения Санкт-Петербург,0,False,20000.0,100000.0,9741.1262,8006.4051,5924.7398,5471.0435,5417.6675,4990.6592,4670.403,4643.715,4510.2749,4243.3947,3522.8183,3309.3141,3069.122,2748.8658,2695.4897,2588.7377,2135.0414,2135.0414,2001.6013,1921.5372,1868.1612,1814.7852,1814.7852,1761.4091,1601.281,1547.905,1521.217,1467.8409,1441.1529,1414.4649
False,2.0,Город федерального значения Санкт-Петербург,0,True,35000.0,37500.0,3652.9223,3002.4019,2221.7774,2051.6413,2031.6253,1871.4972,1751.4011,1741.3931,1691.3531,1591.273,1321.0568,1240.9928,1150.9207,1030.8247,1010.8086,970.7766,800.6405,800.6405,750.6005,720.5765,700.5604,680.5444,680.5444,660.5284,600.4804,580.4644,570.4564,550.4404,540.4323,530.4243
False,2.0,Свердловская область,0,False,20000.0,60000.0,5844.6757,4803.8431,3554.8439,3282.6261,3250.6005,2994.3955,2802.2418,2786.229,2706.1649,2546.0368,2113.691,1985.5885,1841.4732,1649.3195,1617.2938,1553.2426,1281.0248,1281.0248,1200.9608,1152.9223,1120.8967,1088.8711,1088.8711,1056.8455,960.7686,928.743,912.7302,880.7046,864.6918,848.6789
False,2.0,Ростовская область,0,False,20000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,2.0,Город федерального значения Москва,0,False,20000.0,120000.0,11689.3515,9607.6861,7109.6878,6565.2522,6501.201,5988.791,5604.4836,5572.458,5412.3299,5092.0737,4227.3819,3971.1769,3682.9464,3298.6389,3234.5877,3106.4852,2562.0496,2562.0496,2401.9215,2305.8447,2241.7934,2177.7422,2177.7422,2113.691,1921.5372,1857.486,1825.4604,1761.4091,1729.3835,1697.3579
False,2.0,Город федерального значения Москва,0,True,30000.0,60000.0,5844.6757,4803.8431,3554.8439,3282.6261,3250.6005,2994.3955,2802.2418,2786.229,2706.1649,2546.0368,2113.691,1985.5885,1841.4732,1649.3195,1617.2938,1553.2426,1281.0248,1281.0248,1200.9608,1152.9223,1120.8967,1088.8711,1088.8711,1056.8455,960.7686,928.743,912.7302,880.7046,864.6918,848.6789
False,2.0,Новосибирская область,0,False,17000.0,60000.0,5844.6757,4803.8431,3554.8439,3282.6261,3250.6005,2994.3955,2802.2418,2786.229,2706.1649,2546.0368,2113.691,1985.5885,1841.4732,1649.3195,1617.2938,1553.2426,1281.0248,1281.0248,1200.9608,1152.9223,1120.8967,1088.8711,1088.8711,1056.8455,960.7686,928.743,912.7302,880.7046,864.6918,848.6789
False,2.0,Республика Башкортостан,0,False,20000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,2.0,Московская область,2,False,20000.0,52500.0,5114.0913,4203.3627,3110.4884,2872.2978,2844.2754,2620.0961,2451.9616,2437.9504,2367.8943,2227.7822,1849.4796,1737.3899,1611.289,1443.1545,1415.1321,1359.0873,1120.8967,1120.8967,1050.8407,1008.807,980.7846,952.7622,952.7622,924.7398,840.6725,812.6501,798.6389,770.6165,756.6053,742.5941
False,2.0,Московская область,2,True,52500.0,52500.0,5114.0913,4203.3627,3110.4884,2872.2978,2844.2754,2620.0961,2451.9616,2437.9504,2367.8943,2227.7822,1849.4796,1737.3899,1611.289,1443.1545,1415.1321,1359.0873,1120.8967,1120.8967,1050.8407,1008.807,980.7846,952.7622,952.7622,924.7398,840.6725,812.6501,798.6389,770.6165,756.6053,742.5941
False,2.0,Челябинская область,0,False,22000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,2.0,Воронежская область,2,False,25000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,2.0,Пермский край,1,False,20000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,2.0,Саратовская область,2,False,22000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,2.0,Алтайский край,2,False,22000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,2.0,Волгоградская область,2,False,25000.0,25000.0,2435.2816,2001.6013,1481.1849,1367.7609,1354.4169,1247.6648,1167.6007,1160.9287,1127.5687,1060.8487,880.7046,827.3285,767.2805,687.2164,673.8724,647.1844,533.7603,533.7603,500.4003,480.3843,467.0403,453.6963,453.6963,440.3523,400.3203,386.9762,380.3042,366.9602,360.2882,353.6162
False,2.0,Кемеровская область,1,False,22000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
False,2.0,Нижегородская область,0,False,15000.0,40000.0,3896.4505,3202.562,2369.8959,2188.4174,2167.067,1996.2637,1868.1612,1857.486,1804.11,1697.3579,1409.1273,1323.7256,1227.6488,1099.5463,1078.1959,1035.4951,854.0165,854.0165,800.6405,768.6149,747.2645,725.9141,725.9141,704.5637,640.5124,619.162,608.4868,587.1364,576.4612,565.786
False,2.0,Иркутская область,1,False,26500.0,35000.0,3409.3942,2802.2418,2073.6589,1914.8652,1896.1836,1746.7307,1634.641,1625.3002,1578.5962,1485.1882,1232.9864,1158.2599,1074.1927,962.103,943.4214,906.0582,747.2645,747.2645,700.5604,672.538,653.8564,635.1748,635.1748,616.4932,560.4484,541.7667,532.4259,513.7443,504.4035,495.0627
False,2.0,Калининградская область,1,False,25000.0,30000.0,2922.3379,2401.9215,1777.4219,1641.3131,1625.3002,1497.1978,1401.1209,1393.1145,1353.0825,1273.0184,1056.8455,992.7942,920.7366,824.6597,808.6469,776.6213,640.5124,640.5124,600.4804,576.4612,560.4484,544.4355,544.4355,528.4227,480.3843,464.3715,456.3651,440.3523,432.3459,424.3395
